representation,candidate,seed,dose,dose_role,source_domain,target_domain,probe_contract,source_oof_primary_reference,transfer_degradation_source_minus_target,probe_selection_parameter,formal_hypothesis_status,evidence_level,target_id,semantic_family,target_kind,n_rows,n_log_clusters,uncertainty_contract,primary_metric,primary_point_estimate,ci95_lower,ci95_upper,mae,nrmse_sd,spearman,calibration_slope,auroc,macro_f1,class_support
B_seed3407,B,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8136772381474595,21.20816918966524,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-20.394491951517782,-36.049157745085616,-12.49844361399609,0.22477924747043748,4.625418029920947,0.01359587435536803,0.006321902794602518,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9916911607391723,0.031164844949698622,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9605263157894737,0.9176470588235295,0.9879518072289157,nan,nan,nan,nan,1.0,0.7651663405088063,class_0=4; class_1=76
B_seed3407,B,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9371129114239463,0.0019108119092069442,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9352020995147393,0.8966496826707776,0.9643396183654452,3.592659957701348,0.25455431735733863,0.9567557649192078,1.0476581946298589,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9629940117289753,0.24716380678960304,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7158302049393722,0.6445877956273839,0.7877501740478131,3.426660266329897,0.5330757873516934,0.9499158601417461,1.4838095136587734,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.947799105288763,0.07545849482032796,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.872340610468435,0.7342309894030332,0.9376623958649443,1.2163595708761707,0.357294541704131,0.7744508949555856,0.9122598058495238,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9862556927470378,1.9775148244724121,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.9912591317253743,-1.8469761601793917,-0.38755260780296263,0.9293041231114672,1.4111198148014839,0.6829582747304266,0.48443016608583067,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8933070007500663,0.5569650880781253,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.336341912671941,-0.0629181969674612,0.554602352121153,1.42230691907417,0.8146521265718633,0.7198077824660104,0.7751369136022366,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.6197034729398466,178.1552310352384,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-177.53552756229854,-346.8820318232434,-111.64849451933195,1.7383843102421466,13.361718735338597,0.5701828410689171,0.10310099659831368,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8961048763514704,3190.493513620045,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-3189.597408743694,-6956.378769098743,-1407.6642344553911,0.20590215495831304,56.48537340536657,-0.04195968120018753,-0.0010291473980436857,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.7821898436472482,202.89327194913008,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-202.11108210548284,-440.48684889854286,-88.27622513078128,0.5144021830306722,14.25170453333505,-0.14939052977027661,-0.0067107191096385365,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9900126944898615,0.06896006291091417,1000.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9210526315789473,0.86707805907173,0.96,nan,nan,nan,nan,0.9967105263157895,0.6571428571428571,class_0=4; class_1=76
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9347786523477366,-0.008026941021117229,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9428055933688538,0.8916947650133877,0.973903342303668,3.42604400567994,0.23915352105111512,0.9530468024694575,0.9728290203997362,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9630323935758236,0.17695325277009344,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7860791408057302,0.7309820610004634,0.8436314024201714,3.031072686580216,0.4625157934538774,0.9472184329055642,1.390137364475238,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9384079313090523,0.05263601228150294,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8857719190275494,0.7411962334249447,0.9471704443267501,1.213332645761181,0.3379764503222831,0.7833716633000181,0.9169308021283841,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9878089923747602,2.4955966624813604,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.5077876701066,-2.901049213934307,-0.623509177496058,1.000580106467242,1.5835995927337818,0.45527426160337553,0.2773149588706882,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8270040637341315,3.07755719174308,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-2.250553128008949,-5.403899465706554,-0.6653001575092272,2.6052843670208725,1.8029290413127603,0.07048757618377872,0.0992115411545928,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.636336639785037,137.15773283156528,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-136.52139619178024,-257.99444428078795,-85.9908812886277,1.4225522807354527,11.726951700752426,0.05506329113924051,0.025187558884304753,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9366521546902096,110559.27663457296,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-110558.33998241827,-199454.72970115478,-70473.13090628138,1.9120856276928904,332.50464655763574,-0.06722925457102674,-0.000573746622019401,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9011377862412762,2924.27046251855,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-2923.369324732309,-5301.845632757891,-1809.7145950990616,2.661185960872274,54.07743822272195,-0.1553680262541022,-0.00457547602694658,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.98636924765079,-0.013630752349209962,10000.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,1.0,1.0,1.0,nan,nan,nan,nan,1.0,1.0,class_0=4; class_1=76
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9390567147861557,0.011452312035447276,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9276044027507084,0.8920118173798117,0.956360994352762,4.186776420613613,0.26906429947001803,0.9482781364626357,1.0415432934463886,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9653444702360163,0.1571077204672101,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8082367497688062,0.748108880200682,0.8664734635299582,2.827461800164681,0.43790781019661407,0.9502048702027657,1.3505543593999791,nan,nan,NOT_APPLICABLE
B_seed3409,B,3409,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9480732118869497,0.07494298592882354,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8731302259581262,0.7621582692477498,0.9293278191863867,1.4010180054639363,0.35618783533674175,0.6741323144116079,0.8617541822820417,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9895997177778074,5.141710356964918,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.152110639187111,-6.122206527479643,-2.9093206259341744,1.6676208622935682,2.26982612532042,0.5924519456165025,0.40346642544094247,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8982326772370824,2.21588249071724,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.3176498134801573,-2.3652374406891226,-0.7838595252585144,2.6383902774012307,1.5223829391714023,-0.3388185654008439,-0.45285359983935797,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.6235614624040083,21.785424041752638,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-21.16186257934863,-40.733636897057124,-12.898463531666655,0.5353934638452242,4.7076387477533395,-0.019620253164556962,0.005006212255072102,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9198773897719654,26.0671375391709,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-25.147260149398935,-45.982336598828354,-15.272686933183984,0.027575847194164126,5.113439170401749,0.2203703703703704,0.05172651547226506,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8181066066176717,32.637294199134416,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-31.819187592516748,-57.639186604924554,-20.288102161543144,0.28578528170986256,5.728803329886334,0.1557430848570089,0.07245788339135142,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9905419699380127,0.08264723309590738,1000.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9078947368421053,0.8515572212837837,0.9492776554760594,nan,nan,nan,nan,0.9539473684210527,0.6310935441370225,class_0=4; class_1=76
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9415579768830545,0.0007105653904434517,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9408474114926111,0.9053441416892267,0.9654122801009828,3.8558905003495028,0.24321305167977497,0.9535766542479932,0.9880249375366614,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9667963027903125,0.22607768721957844,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.740718615570734,0.6774695237747432,0.8057972134023398,3.2592353632135187,0.5091968032394409,0.9510719003858243,1.5017425328783376,nan,nan,NOT_APPLICABLE
C_seed3407,C,3407,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9482771561173481,0.09937475828171771,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8489023978356304,0.6890503898748204,0.9236889792030696,1.3760863366628755,0.38871275019526913,0.8034834554058795,0.876583881079612,nan,nan,NOT_APPLICABLE
C_seed3408,C,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9894953273194529,1.5769898484782277,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5874945211587748,-1.1631653532148933,-0.22937247575955058,0.9937228852427694,1.2599581426217201,0.6392873886544773,0.5000916859095901,nan,nan,NOT_APPLICABLE
C_seed3408,C,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9127948126401422,2.2745446687238737,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.3617498560837316,-2.7897386275063694,-0.5968148368508526,2.7602737496464966,1.5367985736861327,0.47927801218940463,0.7948542007375627,nan,nan,NOT_APPLICABLE
C_seed3408,C,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.6429400860487352,218.0533650449147,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-217.41042495886597,-415.1166140169094,-132.9408027980903,1.8516635948117,14.77871526753479,-0.16441631504922644,0.012720557739500125,nan,nan,NOT_APPLICABLE
C_seed3408,C,3408,dose50,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9097995939957749,150.68001004684626,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-149.77021045285048,-395.43079559828766,-54.5475860583753,0.055240378234042445,12.278852163490301,0.13459915611814346,0.008117251100171004,nan,nan,NOT_APPLICABLE
