global_row,shard_id,local_row,split
63335,13,633,test
76154,15,3433,test
22314,4,2308,test
67651,13,4949,test
117084,24,2636,test
29396,5,4379,test
34313,6,4295,test
85719,18,1296,test
53730,11,1043,test
137707,29,1454,test
99365,20,4938,test
135265,28,4014,test
20183,4,177,test
25238,5,221,test
135789,28,4538,test
155899,32,4628,test
59442,12,1753,test
69487,14,1777,test
155327,32,4056,test
85913,18,1490,test
119288,24,4840,test
159008,33,2736,test
44789,9,2117,test
115874,24,1426,test
78964,16,1243,test
152644,32,1373,test
151485,32,214,test
9695,1,4693,test
92416,19,2989,test
78337,16,616,test
17093,3,2087,test
13095,2,3089,test
119293,24,4845,test
54782,11,2095,test
59727,12,2038,test
116919,24,2471,test
111230,23,1791,test
966,0,966,test
102562,21,3131,test
68641,14,931,test
11531,2,1525,test
114795,24,347,test
20586,4,580,test
112251,23,2812,test
48760,10,1075,test
145290,30,4021,test
112322,23,2883,test
130818,27,4568,test
155763,32,4492,test
82296,16,4575,test
70527,14,2817,test
127859,27,1609,test
38044,7,3025,test
73173,15,452,test
124692,26,239,test
57381,11,4694,test
25174,5,157,test
33416,6,3398,test
51167,10,3482,test
92720,19,3293,test
23366,4,3360,test
8078,1,3076,test
90323,19,896,test
143738,30,2469,test
149468,31,3198,test
65500,13,2798,test
58083,12,394,test
82325,16,4604,test
129456,27,3206,test
18083,3,3077,test
155764,32,4493,test
119152,24,4704,test
6232,1,1230,test
37325,7,2306,test
24554,4,4548,test
105600,22,1168,test
154188,32,2917,test
96957,20,2530,test
98138,20,3711,test
75881,15,3160,test
63551,13,849,test
36512,7,1493,test
5015,1,13,test
150135,31,3865,test
70118,14,2408,test
2371,0,2371,test
11670,2,1664,test
119250,24,4802,test
64196,13,1494,test
77540,15,4819,test
4440,0,4440,test
80506,16,2785,test
101669,21,2238,test
57463,11,4776,test
80068,16,2347,test
163740,34,2460,test
155801,32,4530,test
64050,13,1348,test
160565,33,4293,test
157308,33,1036,test
49770,10,2085,test
54034,11,1347,test
129433,27,3183,test
46477,9,3805,test
78547,16,826,test
77454,15,4733,test
33417,6,3399,test
23572,4,3566,test
53727,11,1040,test
158829,33,2557,test
16174,3,1168,test
13058,2,3052,test
153072,32,1801,test
81087,16,3366,test
39189,7,4170,test
106287,22,1855,test
9141,1,4139,test
18995,3,3989,test
59170,12,1481,test
5813,1,811,test
86010,18,1587,test
81324,16,3603,test
45092,9,2420,test
149789,31,3519,test
149416,31,3146,test
101052,21,1621,test
163402,34,2122,test
54784,11,2097,test
79291,16,1570,test
151806,32,535,test
39652,7,4633,test
155515,32,4244,test
51171,10,3486,test
86014,18,1591,test
132761,28,1510,test
82329,16,4608,test
23557,4,3551,test
123320,25,3871,test
150634,31,4364,test
105736,22,1304,test
61504,12,3815,test
14857,2,4851,test
63155,13,453,test
130320,27,4070,test
9818,1,4816,test
163530,34,2250,test
3463,0,3463,test
119149,24,4701,test
48205,10,520,test
70120,14,2410,test
120667,25,1218,test
149189,31,2919,test
109376,22,4944,test
56102,11,3415,test
613,0,613,test
143496,30,2227,test
130666,27,4416,test
9420,1,4418,test
152270,32,999,test
118305,24,3857,test
153076,32,1805,test
77357,15,4636,test
102407,21,2976,test
63392,13,690,test
75691,15,2970,test
109793,23,354,test
58598,12,909,test
84610,18,187,test
75683,15,2962,test
120563,25,1114,test
44930,9,2258,test
101046,21,1615,test
18261,3,3255,test
66075,13,3373,test
123933,25,4484,test
114574,24,126,test
122125,25,2676,test
135746,28,4495,test
60546,12,2857,test
137709,29,1456,test
158031,33,1759,test
74808,15,2087,test
79466,16,1745,test
2393,0,2393,test
97397,20,2970,test
18993,3,3987,test
69953,14,2243,test
82978,17,248,test
88154,18,3731,test
21767,4,1761,test
65183,13,2481,test
155761,32,4490,test
132176,28,925,test
70416,14,2706,test
101698,21,2267,test
113675,23,4236,test
17757,3,2751,test
67315,13,4613,test
110738,23,1299,test
122453,25,3004,test
4703,0,4703,test
24467,4,4461,test
153307,32,2036,test
29802,5,4785,test
163971,34,2691,test
6765,1,1763,test
48990,10,1305,test
163058,34,1778,test
98136,20,3709,test
127587,27,1337,test
143492,30,2223,test
109327,22,4895,test
107311,22,2879,test
93500,19,4073,test
52141,10,4456,test
33473,6,3455,test
24658,4,4652,test
31100,6,1082,test
116667,24,2219,test
97664,20,3237,test
43907,9,1235,test
132175,28,924,test
150574,31,4304,test
104485,22,53,test
84218,17,1488,test
161306,34,26,test
100796,21,1365,test
84219,17,1489,test
137114,29,861,test
104907,22,475,test
134424,28,3173,test
154983,32,3712,test
162969,34,1689,test
22474,4,2468,test
160977,33,4705,test
95212,20,785,test
39653,7,4634,test
109221,22,4789,test
24775,4,4769,test
53595,11,908,test
87064,18,2641,test
113027,23,3588,test
61826,12,4137,test
14955,2,4949,test
108784,22,4352,test
73370,15,649,test
74178,15,1457,test
134920,28,3669,test
90408,19,981,test
154713,32,3442,test
147046,31,776,test
3161,0,3161,test
65182,13,2480,test
132778,28,1527,test
92135,19,2708,test
119339,24,4891,test
9423,1,4421,test
87538,18,3115,test
47999,10,314,test
65683,13,2981,test
105904,22,1472,test
96101,20,1674,test
14648,2,4642,test
153306,32,2035,test
96960,20,2533,test
11071,2,1065,test
161489,34,209,test
116734,24,2286,test
97401,20,2974,test
34358,6,4340,test
47196,9,4524,test
100267,21,836,test
70116,14,2406,test
81058,16,3337,test
11258,2,1252,test
4512,0,4512,test
128163,27,1913,test
39606,7,4587,test
26914,5,1897,test
66139,13,3437,test
70110,14,2400,test
154251,32,2980,test
71810,14,4100,test
112242,23,2803,test
153998,32,2727,test
162365,34,1085,test
105308,22,876,test
77144,15,4423,test
58910,12,1221,test
3263,0,3263,test
148579,31,2309,test
130321,27,4071,test
77281,15,4560,test
159294,33,3022,test
56765,11,4078,test
39188,7,4169,test
152477,32,1206,test
137686,29,1433,test
69100,14,1390,test
62749,13,47,test
15106,3,100,test
5710,1,708,test
147516,31,1246,test
8625,1,3623,test
48830,10,1145,test
34852,6,4834,test
129338,27,3088,test
3459,0,3459,test
98713,20,4286,test
17030,3,2024,test
90642,19,1215,test
148504,31,2234,test
9827,1,4825,test
24592,4,4586,test
164100,34,2820,test
33475,6,3457,test
121612,25,2163,test
151218,31,4948,test
36511,7,1492,test
42030,8,2002,test
111386,23,1947,test
110499,23,1060,test
146242,30,4973,test
99905,21,474,test
6491,1,1489,test
99427,20,5000,test
30500,6,482,test
95740,20,1313,test
97763,20,3336,test
156844,33,572,test
108696,22,4264,test
20278,4,272,test
7711,1,2709,test
59612,12,1923,test
140875,29,4622,test
89015,18,4592,test
127677,27,1427,test
116556,24,2108,test
75499,15,2778,test
150132,31,3862,test
58677,12,988,test
153200,32,1929,test
35859,7,840,test
52655,10,4970,test
34311,6,4293,test
102985,21,3554,test
95015,20,588,test
46505,9,3833,test
155222,32,3951,test
161556,34,276,test
62187,12,4498,test
3774,0,3774,test
72458,14,4748,test
24557,4,4551,test
137683,29,1430,test
96734,20,2307,test
70094,14,2384,test
140081,29,3828,test
84936,18,513,test
138421,29,2168,test
116714,24,2266,test
140887,29,4634,test
48827,10,1142,test
145334,30,4065,test
135781,28,4530,test
24593,4,4587,test
161491,34,211,test
39689,7,4670,test
80501,16,2780,test
162152,34,872,test
73614,15,893,test
69659,14,1949,test
113670,23,4231,test
134869,28,3618,test
44793,9,2121,test
161125,33,4853,test
28137,5,3120,test
56526,11,3839,test
64673,13,1971,test
3722,0,3722,test
107893,22,3461,test
129084,27,2834,test
53591,11,904,test
45921,9,3249,test
32856,6,2838,test
158512,33,2240,test
104256,21,4825,test
130664,27,4414,test
7859,1,2857,test
59729,12,2040,test
150130,31,3860,test
3197,0,3197,test
98583,20,4156,test
44680,9,2008,test
99607,21,176,test
29072,5,4055,test
155762,32,4491,test
158765,33,2493,test
34217,6,4199,test
34354,6,4336,test
43523,9,851,test
70128,14,2418,test
131389,28,138,test
90561,19,1134,test
110223,23,784,test
87274,18,2851,test
136432,29,179,test
17182,3,2176,test
55052,11,2365,test
54894,11,2207,test
68956,14,1246,test
41944,8,1916,test
11257,2,1251,test
46729,9,4057,test
59462,12,1773,test
38803,7,3784,test
89162,18,4739,test
123375,25,3926,test
143491,30,2222,test
105307,22,875,test
79717,16,1996,test
673,0,673,test
60964,12,3275,test
132777,28,1526,test
14815,2,4809,test
95761,20,1334,test
60455,12,2766,test
72571,14,4861,test
57541,11,4854,test
150919,31,4649,test
114793,24,345,test
57380,11,4693,test
77142,15,4421,test
38795,7,3776,test
9422,1,4420,test
163562,34,2282,test
29022,5,4005,test
33145,6,3127,test
65443,13,2741,test
1825,0,1825,test
66766,13,4064,test
136433,29,180,test
85718,18,1295,test
92351,19,2924,test
100268,21,837,test
154712,32,3441,test
75884,15,3163,test
46944,9,4272,test
34845,6,4827,test
98134,20,3707,test
40713,8,685,test
123318,25,3869,test
17281,3,2275,test
124885,26,432,test
132779,28,1528,test
97889,20,3462,test
124553,26,100,test
156910,33,638,test
6221,1,1219,test
138422,29,2169,test
79295,16,1574,test
24340,4,4334,test
43465,9,793,test
75262,15,2541,test
164654,34,3374,test
87278,18,2855,test
154990,32,3719,test
49044,10,1359,test
149190,31,2920,test
145235,30,3966,test
63333,13,631,test
111227,23,1788,test
130206,27,3956,test
115873,24,1425,test
74175,15,1454,test
34542,6,4524,test
63575,13,873,test
49765,10,2080,test
52803,11,116,test
29893,5,4876,test
105226,22,794,test
142768,30,1499,test
161490,34,210,test
67646,13,4944,test
71650,14,3940,test
70117,14,2407,test
135277,28,4026,test
104496,22,64,test
142494,30,1225,test
29945,5,4928,test
132084,28,833,test
155436,32,4165,test
137712,29,1459,test
81932,16,4211,test
43694,9,1022,test
88541,18,4118,test
32221,6,2203,test
115140,24,692,test
57743,12,54,test
131245,27,4995,test
71381,14,3671,test
155132,32,3861,test
37602,7,2583,test
31161,6,1143,test
13057,2,3051,test
62469,12,4780,test
55640,11,2953,test
147106,31,836,test
159798,33,3526,test
28391,5,3374,test
83750,17,1020,test
30199,6,181,test
25896,5,879,test
54533,11,1846,test
25172,5,155,test
133033,28,1782,test
162153,34,873,test
63156,13,454,test
77453,15,4732,test
158777,33,2505,test
51168,10,3483,test
59443,12,1754,test
3198,0,3198,test
8626,1,3624,test
25841,5,824,test
9419,1,4417,test
19988,3,4982,test
74268,15,1547,test
158828,33,2556,test
20045,4,39,test
79293,16,1572,test
133680,28,2429,test
161,0,161,test
150573,31,4303,test
92206,19,2779,test
53732,11,1045,test
3581,0,3581,test
152479,32,1208,test
1506,0,1506,test
46192,9,3520,test
46851,9,4179,test
21423,4,1417,test
38046,7,3027,test
23556,4,3550,test
108313,22,3881,test
75682,15,2961,test
18281,3,3275,test
60980,12,3291,test
79094,16,1373,test
137692,29,1439,test
89013,18,4590,test
97747,20,3320,test
47200,9,4528,test
67030,13,4328,test
77623,15,4902,test
20619,4,613,test
150242,31,3972,test
136000,28,4749,test
35858,7,839,test
12510,2,2504,test
112323,23,2884,test
108775,22,4343,test
80469,16,2748,test
11935,2,1929,test
150239,31,3969,test
150137,31,3867,test
83746,17,1016,test
28723,5,3706,test
29727,5,4710,test
98937,20,4510,test
88539,18,4116,test
75681,15,2960,test
58976,12,1287,test
43776,9,1104,test
33274,6,3256,test
60543,12,2854,test
114487,24,39,test
110944,23,1505,test
665,0,665,test
46479,9,3807,test
129436,27,3186,test
99428,20,5001,test
22966,4,2960,test
132876,28,1625,test
95308,20,881,test
160834,33,4562,test
64669,13,1967,test
18595,3,3589,test
161493,34,213,test
49172,10,1487,test
60459,12,2770,test
49855,10,2170,test
34866,6,4848,test
58084,12,395,test
54783,11,2096,test
23576,4,3570,test
39183,7,4164,test
54036,11,1349,test
93298,19,3871,test
150632,31,4362,test
140184,29,3931,test
88506,18,4083,test
66385,13,3683,test
54107,11,1420,test
37944,7,2925,test
33419,6,3401,test
163923,34,2643,test
162729,34,1449,test
135991,28,4740,test
102324,21,2893,test
44529,9,1857,test
38308,7,3289,test
68575,14,865,test
88512,18,4089,test
40102,8,74,test
45854,9,3182,test
63896,13,1194,test
48826,10,1141,test
24012,4,4006,test
1775,0,1775,test
92207,19,2780,test
125136,26,683,test
155239,32,3968,test
88148,18,3725,test
8620,1,3618,test
87536,18,3113,test
80502,16,2781,test
118176,24,3728,test
145904,30,4635,test
40248,8,220,test
135268,28,4017,test
41497,8,1469,test
56456,11,3769,test
161311,34,31,test
85136,18,713,test
18280,3,3274,test
49684,10,1999,test
136747,29,494,test
109518,23,79,test
37400,7,2381,test
85164,18,741,test
80134,16,2413,test
34360,6,4342,test
16986,3,1980,test
120662,25,1213,test
105906,22,1474,test
4704,0,4704,test
99055,20,4628,test
371,0,371,test
25951,5,934,test
117440,24,2992,test
22301,4,2295,test
34533,6,4515,test
126523,27,273,test
22612,4,2606,test
154008,32,2737,test
97837,20,3410,test
115216,24,768,test
91940,19,2513,test
49764,10,2079,test
44786,9,2114,test
63776,13,1074,test
145989,30,4720,test
132937,28,1686,test
26760,5,1743,test
58277,12,588,test
83311,17,581,test
76130,15,3409,test
85773,18,1350,test
121693,25,2244,test
154126,32,2855,test
82465,16,4744,test
74685,15,1964,test
162785,34,1505,test
127092,27,842,test
98457,20,4030,test
8077,1,3075,test
122116,25,2667,test
98915,20,4488,test
74060,15,1339,test
102498,21,3067,test
71466,14,3756,test
3158,0,3158,test
69481,14,1771,test
162399,34,1119,test
111647,23,2208,test
29952,5,4935,test
95923,20,1496,test
70744,14,3034,test
118142,24,3694,test
58311,12,622,test
124550,26,97,test
85215,18,792,test
108739,22,4307,test
4691,0,4691,test
77542,15,4821,test
24016,4,4010,test
50002,10,2317,test
44528,9,1856,test
97557,20,3130,test
100833,21,1402,test
37640,7,2621,test
39688,7,4669,test
9424,1,4422,test
23921,4,3915,test
91941,19,2514,test
128073,27,1823,test
108695,22,4263,test
50504,10,2819,test
136486,29,233,test
32570,6,2552,test
155012,32,3741,test
30201,6,183,test
88595,18,4172,test
108684,22,4252,test
1504,0,1504,test
6226,1,1224,test
163533,34,2253,test
160564,33,4292,test
89170,18,4747,test
75885,15,3164,test
119482,25,33,test
126287,27,37,test
105862,22,1430,test
107755,22,3323,test
150633,31,4363,test
145326,30,4057,test
97177,20,2750,test
14965,2,4959,test
75348,15,2627,test
114646,24,198,test
710,0,710,test
106173,22,1741,test
108699,22,4267,test
162781,34,1501,test
92563,19,3136,test
69805,14,2095,test
161304,34,24,test
31978,6,1960,test
51166,10,3481,test
158494,33,2222,test
85139,18,716,test
93546,19,4119,test
58674,12,985,test
80447,16,2726,test
1501,0,1501,test
42887,9,215,test
46474,9,3802,test
97741,20,3314,test
29948,5,4931,test
160857,33,4585,test
124691,26,238,test
161309,34,29,test
154129,32,2858,test
147050,31,780,test
93876,19,4449,test
40437,8,409,test
12815,2,2809,test
27277,5,2260,test
154123,32,2852,test
75512,15,2791,test
19624,3,4618,test
143499,30,2230,test
130676,27,4426,test
93328,19,3901,test
6768,1,1766,test
38319,7,3300,test
96095,20,1668,test
43019,9,347,test
80700,16,2979,test
54779,11,2092,test
43474,9,802,test
14859,2,4853,test
54860,11,2173,test
118183,24,3735,test
49681,10,1996,test
10248,2,242,test
160609,33,4337,test
127565,27,1315,test
137691,29,1438,test
52778,11,91,test
146917,31,647,test
17330,3,2324,test
40317,8,289,test
17065,3,2059,test
118007,24,3559,test
56355,11,3668,test
129341,27,3091,test
94232,19,4805,test
117727,24,3279,test
60452,12,2763,test
34362,6,4344,test
97888,20,3461,test
38043,7,3024,test
150246,31,3976,test
4416,0,4416,test
123495,25,4046,test
149780,31,3510,test
18764,3,3758,test
157208,33,936,test
83751,17,1021,test
116282,24,1834,test
28722,5,3705,test
4510,0,4510,test
3163,0,3163,test
155690,32,4419,test
60535,12,2846,test
145990,30,4721,test
40708,8,680,test
155517,32,4246,test
90643,19,1216,test
49068,10,1383,test
29891,5,4874,test
2547,0,2547,test
46839,9,4167,test
142730,30,1461,test
115118,24,670,test
18763,3,3757,test
164656,34,3376,test
127489,27,1239,test
108223,22,3791,test
122729,25,3280,test
96605,20,2178,test
116664,24,2216,test
150134,31,3864,test
164408,34,3128,test
136992,29,739,test
115074,24,626,test
20331,4,325,test
54455,11,1768,test
28392,5,3375,test
4436,0,4436,test
671,0,671,test
34650,6,4632,test
162124,34,844,test
29889,5,4872,test
134919,28,3668,test
156398,33,126,test
69806,14,2096,test
81408,16,3687,test
75216,15,2495,test
26206,5,1189,test
60972,12,3283,test
34846,6,4828,test
21224,4,1218,test
49139,10,1454,test
145909,30,4640,test
17489,3,2483,test
122728,25,3279,test
103508,21,4077,test
112184,23,2745,test
13946,2,3940,test
97150,20,2723,test
72187,14,4477,test
33157,6,3139,test
106823,22,2391,test
22323,4,2317,test
42353,8,2325,test
159799,33,3527,test
5817,1,815,test
60670,12,2981,test
47846,10,161,test
162,0,162,test
54109,11,1422,test
29023,5,4006,test
113318,23,3879,test
84071,17,1341,test
158029,33,1757,test
49767,10,2082,test
100231,21,800,test
57170,11,4483,test
123376,25,3927,test
107756,22,3324,test
138688,29,2435,test
119341,24,4893,test
6766,1,1764,test
148584,31,2314,test
60465,12,2776,test
56342,11,3655,test
32480,6,2462,test
38400,7,3381,test
95523,20,1096,test
31105,6,1087,test
136437,29,184,test
101021,21,1590,test
152267,32,996,test
163396,34,2116,test
76618,15,3897,test
126289,27,39,test
86510,18,2087,test
117748,24,3300,test
88157,18,3734,test
94445,20,18,test
9910,1,4908,test
109225,22,4793,test
147897,31,1627,test
12138,2,2132,test
58915,12,1226,test
26251,5,1234,test
43094,9,422,test
116719,24,2271,test
7146,1,2144,test
70414,14,2704,test
90008,19,581,test
23369,4,3363,test
149475,31,3205,test
120197,25,748,test
143353,30,2084,test
98711,20,4284,test
140877,29,4624,test
77291,15,4570,test
13238,2,3232,test
77544,15,4823,test
30382,6,364,test
137704,29,1451,test
9729,1,4727,test
89486,19,59,test
37324,7,2305,test
59613,12,1924,test
84159,17,1429,test
5411,1,409,test
78550,16,829,test
52333,10,4648,test
97890,20,3463,test
63533,13,831,test
60454,12,2765,test
57350,11,4663,test
135526,28,4275,test
3394,0,3394,test
109499,23,60,test
38624,7,3605,test
609,0,609,test
54896,11,2209,test
86009,18,1586,test
84604,18,181,test
34314,6,4296,test
32478,6,2460,test
44365,9,1693,test
159293,33,3021,test
77280,15,4559,test
104951,22,519,test
83756,17,1026,test
60960,12,3271,test
129427,27,3177,test
54864,11,2177,test
75882,15,3161,test
71980,14,4270,test
4435,0,4435,test
29827,5,4810,test
54110,11,1423,test
69809,14,2099,test
93504,19,4077,test
89893,19,466,test
160,0,160,test
52887,11,200,test
92132,19,2705,test
132030,28,779,test
95214,20,787,test
62987,13,285,test
59614,12,1925,test
12509,2,2503,test
55141,11,2454,test
99050,20,4623,test
84155,17,1425,test
135524,28,4273,test
126455,27,205,test
10411,2,405,test
19150,3,4144,test
122533,25,3084,test
63338,13,636,test
111232,23,1793,test
16173,3,1167,test
54453,11,1766,test
130200,27,3950,test
77284,15,4563,test
135434,28,4183,test
120666,25,1217,test
57039,11,4352,test
61371,12,3682,test
69480,14,1770,test
12846,2,2840,test
70121,14,2411,test
90480,19,1053,test
108344,22,3912,test
157345,33,1073,test
106952,22,2520,test
134866,28,3615,test
72149,14,4439,test
108774,22,4342,test
93501,19,4074,test
36524,7,1505,test
110456,23,1017,test
27233,5,2216,test
78171,16,450,test
74956,15,2235,test
24095,4,4089,test
117434,24,2986,test
30001,5,4984,test
27276,5,2259,test
54111,11,1424,test
27231,5,2214,test
133086,28,1835,test
34864,6,4846,test
79114,16,1393,test
106197,22,1765,test
77543,15,4822,test
35108,7,89,test
137276,29,1023,test
121834,25,2385,test
74953,15,2232,test
7856,1,2854,test
96964,20,2537,test
23571,4,3565,test
81033,16,3312,test
127347,27,1097,test
52331,10,4646,test
2395,0,2395,test
62199,12,4510,test
53607,11,920,test
105489,22,1057,test
164659,34,3379,test
111205,23,1766,test
43774,9,1102,test
109501,23,62,test
92085,19,2658,test
68068,14,358,test
6230,1,1228,test
155010,32,3739,test
1116,0,1116,test
158790,33,2518,test
88675,18,4252,test
90644,19,1217,test
36717,7,1698,test
42281,8,2253,test
144666,30,3397,test
30125,6,107,test
109107,22,4675,test
158028,33,1756,test
152917,32,1646,test
54113,11,1426,test
78860,16,1139,test
100232,21,801,test
49677,10,1992,test
54808,11,2121,test
97373,20,2946,test
122958,25,3509,test
22437,4,2431,test
9637,1,4635,test
29073,5,4056,test
6347,1,1345,test
105313,22,881,test
121411,25,1962,test
69808,14,2098,test
103514,21,4083,test
130252,27,4002,test
130942,27,4692,test
82415,16,4694,test
15113,3,107,test
123378,25,3929,test
157347,33,1075,test
46909,9,4237,test
73376,15,655,test
150203,31,3933,test
552,0,552,test
60691,12,3002,test
74047,15,1326,test
75215,15,2494,test
130823,27,4573,test
128941,27,2691,test
136746,29,493,test
74062,15,1341,test
42880,9,208,test
137713,29,1460,test
89664,19,237,test
92350,19,2923,test
70427,14,2717,test
112444,23,3005,test
43686,9,1014,test
142731,30,1462,test
136787,29,534,test
5815,1,813,test
150128,31,3858,test
49065,10,1380,test
102605,21,3174,test
119287,24,4839,test
25950,5,933,test
92148,19,2721,test
72463,14,4753,test
55648,11,2961,test
154953,32,3682,test
29024,5,4007,test
78172,16,451,test
60845,12,3156,test
89662,19,235,test
30124,6,106,test
61720,12,4031,test
100229,21,798,test
2367,0,2367,test
65185,13,2483,test
155008,32,3737,test
135275,28,4024,test
62940,13,238,test
36652,7,1633,test
149469,31,3199,test
7864,1,2862,test
82431,16,4710,test
2544,0,2544,test
28435,5,3418,test
151493,32,222,test
138424,29,2171,test
45685,9,3013,test
149786,31,3516,test
107086,22,2654,test
26208,5,1191,test
50305,10,2620,test
53725,11,1038,test
148955,31,2685,test
143354,30,2085,test
158298,33,2026,test
54780,11,2093,test
39868,7,4849,test
52657,10,4972,test
86011,18,1588,test
89855,19,428,test
8508,1,3506,test
18082,3,3076,test
163973,34,2693,test
131492,28,241,test
99904,21,473,test
122734,25,3285,test
119931,25,482,test
154003,32,2732,test
81929,16,4208,test
154629,32,3358,test
81930,16,4209,test
6552,1,1550,test
88674,18,4251,test
20184,4,178,test
48825,10,1140,test
108990,22,4558,test
66126,13,3424,test
77621,15,4900,test
35862,7,843,test
110222,23,783,test
120745,25,1296,test
76025,15,3304,test
57793,12,104,test
45851,9,3179,test
10729,2,723,test
91934,19,2507,test
8510,1,3508,test
109764,23,325,test
101019,21,1588,test
26282,5,1265,test
127857,27,1607,test
118179,24,3731,test
123319,25,3870,test
154130,32,2859,test
83168,17,438,test
82601,16,4880,test
69945,14,2235,test
92141,19,2714,test
15115,3,109,test
161486,34,206,test
118298,24,3850,test
33148,6,3130,test
43505,9,833,test
89351,18,4928,test
143012,30,1743,test
40576,8,548,test
86572,18,2149,test
127673,27,1423,test
41947,8,1919,test
37320,7,2301,test
133371,28,2120,test
77564,15,4843,test
94454,20,27,test
110502,23,1063,test
7147,1,2145,test
138503,29,2250,test
111233,23,1794,test
73203,15,482,test
29021,5,4004,test
154987,32,3716,test
110221,23,782,test
93762,19,4335,test
106117,22,1685,test
33414,6,3396,test
127675,27,1425,test
43896,9,1224,test
11874,2,1868,test
160976,33,4704,test
108778,22,4346,test
46475,9,3803,test
98634,20,4207,test
29263,5,4246,test
96542,20,2115,test
95014,20,587,test
4469,0,4469,test
133370,28,2119,test
11929,2,1923,test
84072,17,1342,test
116,0,116,test
60463,12,2774,test
132616,28,1365,test
80064,16,2343,test
96885,20,2458,test
54893,11,2206,test
68760,14,1050,test
36337,7,1318,test
82326,16,4605,test
10244,2,238,test
2472,0,2472,test
30200,6,182,test
152920,32,1649,test
93761,19,4334,test
20332,4,326,test
153125,32,1854,test
33415,6,3397,test
131851,28,600,test
164407,34,3127,test
130820,27,4570,test
48425,10,740,test
66632,13,3930,test
157307,33,1035,test
34596,6,4578,test
126448,27,198,test
116666,24,2218,test
71177,14,3467,test
49679,10,1994,test
95147,20,720,test
100230,21,799,test
54539,11,1852,test
135267,28,4016,test
50304,10,2619,test
26912,5,1895,test
80718,16,2997,test
7324,1,2322,test
9692,1,4690,test
87895,18,3472,test
50592,10,2907,test
28397,5,3380,test
43775,9,1103,test
37603,7,2584,test
14956,2,4950,test
6763,1,1761,test
6227,1,1225,test
118184,24,3736,test
25838,5,821,test
121590,25,2141,test
131209,27,4959,test
121409,25,1960,test
164658,34,3378,test
56343,11,3656,test
129344,27,3094,test
162357,34,1077,test
154638,32,3367,test
11931,2,1925,test
24662,4,4656,test
14038,2,4032,test
83285,17,555,test
10780,2,774,test
35983,7,964,test
34529,6,4511,test
62475,12,4786,test
137710,29,1457,test
10218,2,212,test
95729,20,1302,test
6550,1,1548,test
107316,22,2884,test
40253,8,225,test
84810,18,387,test
98846,20,4419,test
76048,15,3327,test
145903,30,4634,test
37672,7,2653,test
9143,1,4141,test
26204,5,1187,test
91938,19,2511,test
29269,5,4252,test
147513,31,1243,test
153201,32,1930,test
63149,13,447,test
108697,22,4265,test
143108,30,1839,test
124694,26,241,test
147957,31,1687,test
70234,14,2524,test
108773,22,4341,test
153120,32,1849,test
106949,22,2517,test
70510,14,2800,test
153119,32,1848,test
157884,33,1612,test
69811,14,2101,test
129082,27,2832,test
109480,23,41,test
39969,7,4950,test
10944,2,938,test
136785,29,532,test
660,0,660,test
154988,32,3717,test
22473,4,2467,test
60965,12,3276,test
22604,4,2598,test
116906,24,2458,test
85533,18,1110,test
31101,6,1083,test
121830,25,2381,test
21349,4,1343,test
94443,20,16,test
17424,3,2418,test
153308,32,2037,test
117745,24,3297,test
66764,13,4062,test
138585,29,2332,test
34366,6,4348,test
164657,34,3377,test
76815,15,4094,test
2400,0,2400,test
36331,7,1312,test
119487,25,38,test
32572,6,2554,test
28034,5,3017,test
86611,18,2188,test
3460,0,3460,test
37600,7,2581,test
119932,25,483,test
112093,23,2654,test
62471,12,4782,test
68635,14,925,test
114014,23,4575,test
110640,23,1201,test
82419,16,4698,test
151495,32,224,test
91130,19,1703,test
147899,31,1629,test
40316,8,288,test
72461,14,4751,test
50313,10,2628,test
79292,16,1571,test
105898,22,1466,test
3671,0,3671,test
130667,27,4417,test
130207,27,3957,test
17184,3,2178,test
136861,29,608,test
31649,6,1631,test
65275,13,2573,test
63545,13,843,test
77140,15,4419,test
98710,20,4283,test
17284,3,2278,test
135745,28,4494,test
151557,32,286,test
41097,8,1069,test
63157,13,455,test
60050,12,2361,test
99945,21,514,test
88855,18,4432,test
51679,10,3994,test
102897,21,3466,test
71388,14,3678,test
110677,23,1238,test
6551,1,1549,test
4468,0,4468,test
58153,12,464,test
12807,2,2801,test
17282,3,2276,test
56858,11,4171,test
88857,18,4434,test
48211,10,526,test
51361,10,3676,test
117530,24,3082,test
50243,10,2558,test
60453,12,2764,test
94264,19,4837,test
49439,10,1754,test
123317,25,3868,test
65502,13,2800,test
109483,23,44,test
45640,9,2968,test
143770,30,2501,test
100639,21,1208,test
101697,21,2266,test
51969,10,4284,test
107892,22,3460,test
97555,20,3128,test
63546,13,844,test
56609,11,3922,test
18278,3,3272,test
6231,1,1229,test
10214,2,208,test
134688,28,3437,test
111644,23,2205,test
22965,4,2959,test
80467,16,2746,test
101904,21,2473,test
146424,31,154,test
71210,14,3500,test
153638,32,2367,test
32476,6,2458,test
147955,31,1685,test
33418,6,3400,test
23370,4,3364,test
109106,22,4674,test
106210,22,1778,test
101020,21,1589,test
60539,12,2850,test
22436,4,2430,test
85162,18,739,test
73756,15,1035,test
36330,7,1311,test
49438,10,1753,test
60688,12,2999,test
113960,23,4521,test
75684,15,2963,test
42278,8,2250,test
124690,26,237,test
122710,25,3261,test
31070,6,1052,test
135269,28,4018,test
85597,18,1174,test
124693,26,240,test
69920,14,2210,test
155518,32,4247,test
