global_row,shard_id,local_row,split
156070,32,4799,test
61168,12,3479,test
715,0,715,test
20994,4,988,test
138533,29,2280,test
669,0,669,test
100388,21,957,test
52440,10,4755,test
108566,22,4134,test
151554,32,283,test
81039,16,3318,test
84088,17,1358,test
65896,13,3194,test
156957,33,685,test
141710,30,441,test
133269,28,2018,test
30326,6,308,test
54762,11,2075,test
72865,15,144,test
83728,17,998,test
162348,34,1068,test
116146,24,1698,test
164125,34,2845,test
140175,29,3922,test
30573,6,555,test
65674,13,2972,test
4791,0,4791,test
150938,31,4668,test
54167,11,1480,test
26160,5,1143,test
116733,24,2285,test
106644,22,2212,test
138687,29,2434,test
56445,11,3758,test
93249,19,3822,test
44929,9,2257,test
22766,4,2760,test
91297,19,1870,test
22442,4,2436,test
104281,21,4850,test
160997,33,4725,test
54664,11,1977,test
134112,28,2861,test
132770,28,1519,test
20617,4,611,test
119916,25,467,test
124412,25,4963,test
28794,5,3777,test
20036,4,30,test
149272,31,3002,test
46193,9,3521,test
57776,12,87,test
69483,14,1773,test
156,0,156,test
78549,16,828,test
143219,30,1950,test
126338,27,88,test
62074,12,4385,test
163009,34,1729,test
4706,0,4706,test
557,0,557,test
7316,1,2314,test
102732,21,3301,test
99142,20,4715,test
1515,0,1515,test
143762,30,2493,test
133147,28,1896,test
128454,27,2204,test
87581,18,3158,test
124328,25,4879,test
74174,15,1453,test
4465,0,4465,test
105510,22,1078,test
147737,31,1467,test
109636,23,197,test
101154,21,1723,test
147895,31,1625,test
137677,29,1424,test
53708,11,1021,test
43522,9,850,test
93568,19,4141,test
106856,22,2424,test
26487,5,1470,test
114528,24,80,test
94719,20,292,test
115389,24,941,test
144227,30,2958,test
19508,3,4502,test
128321,27,2071,test
127776,27,1526,test
133150,28,1899,test
20616,4,610,test
61714,12,4025,test
13955,2,3949,test
74771,15,2050,test
121611,25,2162,test
76785,15,4064,test
32353,6,2335,test
121613,25,2164,test
124162,25,4713,test
112329,23,2890,test
39657,7,4638,test
81052,16,3331,test
71385,14,3675,test
153441,32,2170,test
79776,16,2055,test
54069,11,1382,test
127146,27,896,test
126461,27,211,test
82819,17,89,test
107912,22,3480,test
148153,31,1883,test
66629,13,3927,test
36366,7,1347,test
152759,32,1488,test
126336,27,86,test
124397,25,4948,test
70845,14,3135,test
31313,6,1295,test
8011,1,3009,test
118411,24,3963,test
34176,6,4158,test
40310,8,282,test
135994,28,4743,test
22607,4,2601,test
121820,25,2371,test
81053,16,3332,test
85214,18,791,test
34597,6,4579,test
71572,14,3862,test
74787,15,2066,test
73747,15,1026,test
124188,25,4739,test
64440,13,1738,test
27376,5,2359,test
33108,6,3090,test
147112,31,842,test
41188,8,1160,test
14081,2,4075,test
79072,16,1351,test
40824,8,796,test
38911,7,3892,test
1507,0,1507,test
97146,20,2719,test
147739,31,1469,test
117392,24,2944,test
98056,20,3629,test
27877,5,2860,test
43083,9,411,test
69485,14,1775,test
51294,10,3609,test
48532,10,847,test
30333,6,315,test
79399,16,1678,test
97832,20,3405,test
91943,19,2516,test
47081,9,4409,test
25483,5,466,test
114080,23,4641,test
123607,25,4158,test
146426,31,156,test
57706,12,17,test
26435,5,1418,test
92325,19,2898,test
2125,0,2125,test
42874,9,202,test
21093,4,1087,test
44643,9,1971,test
64198,13,1496,test
94546,20,119,test
103681,21,4250,test
121801,25,2352,test
102539,21,3108,test
126335,27,85,test
158400,33,2128,test
10783,2,777,test
116222,24,1774,test
42283,8,2255,test
30115,6,97,test
54192,11,1505,test
164416,34,3136,test
20618,4,612,test
100724,21,1293,test
87962,18,3539,test
85256,18,833,test
132784,28,1533,test
70755,14,3045,test
3265,0,3265,test
134430,28,3179,test
150719,31,4449,test
70505,14,2795,test
83731,17,1001,test
96681,20,2254,test
45895,9,3223,test
74785,15,2064,test
79067,16,1346,test
75190,15,2469,test
155886,32,4615,test
160322,33,4050,test
109792,23,353,test
57708,12,19,test
132772,28,1521,test
56096,11,3409,test
45303,9,2631,test
19415,3,4409,test
89007,18,4584,test
50566,10,2881,test
112295,23,2856,test
158451,33,2179,test
90809,19,1382,test
30381,6,363,test
46253,9,3581,test
14175,2,4169,test
51170,10,3485,test
127135,27,885,test
142187,30,918,test
53044,11,357,test
9663,1,4661,test
106288,22,1856,test
132877,28,1626,test
100816,21,1385,test
96682,20,2255,test
68819,14,1109,test
118415,24,3967,test
12594,2,2588,test
61169,12,3480,test
97663,20,3236,test
57349,11,4662,test
89663,19,236,test
27878,5,2861,test
88170,18,3747,test
134473,28,3222,test
29380,5,4363,test
156064,32,4793,test
155439,32,4168,test
158590,33,2318,test
96806,20,2379,test
9826,1,4824,test
78967,16,1246,test
97259,20,2832,test
36101,7,1082,test
50904,10,3219,test
61091,12,3402,test
40527,8,499,test
106585,22,2153,test
685,0,685,test
58350,12,661,test
104694,22,262,test
11548,2,1542,test
57929,12,240,test
13917,2,3911,test
89891,19,464,test
111384,23,1945,test
57870,12,181,test
6654,1,1652,test
81071,16,3350,test
54644,11,1957,test
121816,25,2367,test
108008,22,3576,test
76775,15,4054,test
157300,33,1028,test
18426,3,3420,test
100815,21,1384,test
154323,32,3052,test
129418,27,3168,test
81994,16,4273,test
113511,23,4072,test
55859,11,3172,test
158,0,158,test
20654,4,648,test
124329,25,4880,test
85169,18,746,test
90707,19,1280,test
42439,8,2411,test
109794,23,355,test
71200,14,3490,test
52432,10,4747,test
88761,18,4338,test
81332,16,3611,test
131060,27,4810,test
77439,15,4718,test
110820,23,1381,test
15562,3,556,test
44943,9,2271,test
3135,0,3135,test
960,0,960,test
60048,12,2359,test
121039,25,1590,test
34710,6,4692,test
52332,10,4647,test
70637,14,2927,test
13915,2,3909,test
61092,12,3403,test
119294,24,4846,test
106564,22,2132,test
66835,13,4133,test
81062,16,3341,test
14316,2,4310,test
150934,31,4664,test
133021,28,1770,test
81440,16,3719,test
163739,34,2459,test
128729,27,2479,test
26517,5,1500,test
158780,33,2508,test
22308,4,2302,test
105505,22,1073,test
38907,7,3888,test
32710,6,2692,test
53160,11,473,test
34667,6,4649,test
132785,28,1534,test
58322,12,633,test
65246,13,2544,test
83043,17,313,test
159267,33,2995,test
114480,24,32,test
44639,9,1967,test
89876,19,449,test
5238,1,236,test
60286,12,2597,test
140880,29,4627,test
110817,23,1378,test
113,0,113,test
81337,16,3616,test
132129,28,878,test
138507,29,2254,test
80498,16,2777,test
103889,21,4458,test
96543,20,2116,test
54806,11,2119,test
51057,10,3372,test
20040,4,34,test
7987,1,2985,test
24345,4,4339,test
48374,10,689,test
130943,27,4693,test
39686,7,4667,test
68133,14,423,test
83250,17,520,test
99168,20,4741,test
164533,34,3253,test
3678,0,3678,test
30327,6,309,test
151667,32,396,test
116729,24,2281,test
114481,24,33,test
55134,11,2447,test
116150,24,1702,test
30383,6,365,test
38769,7,3750,test
141017,29,4764,test
76592,15,3871,test
97264,20,2837,test
134121,28,2870,test
51058,10,3373,test
101983,21,2552,test
69938,14,2228,test
58320,12,631,test
159279,33,3007,test
120017,25,568,test
105861,22,1429,test
69939,14,2229,test
162732,34,1452,test
82417,16,4696,test
87815,18,3392,test
40826,8,798,test
114478,24,30,test
104251,21,4820,test
54666,11,1979,test
40053,8,25,test
46710,9,4038,test
143705,30,2436,test
75214,15,2493,test
120661,25,1212,test
58592,12,903,test
56866,11,4179,test
131187,27,4937,test
159579,33,3307,test
145274,30,4005,test
74792,15,2071,test
150811,31,4541,test
62192,12,4503,test
144138,30,2869,test
156582,33,310,test
20339,4,333,test
57677,11,4990,test
140185,29,3932,test
101991,21,2560,test
14170,2,4164,test
23923,4,3917,test
100020,21,589,test
144189,30,2920,test
71384,14,3674,test
133263,28,2012,test
6636,1,1634,test
121799,25,2350,test
19997,3,4991,test
87822,18,3399,test
76749,15,4028,test
147095,31,825,test
140178,29,3925,test
56447,11,3760,test
163002,34,1722,test
131439,28,188,test
40709,8,681,test
54072,11,1385,test
67567,13,4865,test
121610,25,2161,test
76777,15,4056,test
46197,9,3525,test
118410,24,3962,test
144191,30,2922,test
131847,28,596,test
72861,15,140,test
60271,12,2582,test
122715,25,3266,test
94016,19,4589,test
22307,4,2301,test
49036,10,1351,test
19528,3,4522,test
124515,26,62,test
136659,29,406,test
137688,29,1435,test
2892,0,2892,test
97270,20,2843,test
103276,21,3845,test
72308,14,4598,test
26039,5,1022,test
42479,8,2451,test
17754,3,2748,test
71574,14,3864,test
3542,0,3542,test
104692,22,260,test
111742,23,2303,test
38893,7,3874,test
27379,5,2362,test
157709,33,1437,test
81989,16,4268,test
156845,33,573,test
44361,9,1689,test
116731,24,2283,test
127150,27,900,test
122714,25,3265,test
42318,8,2290,test
86517,18,2094,test
86515,18,2092,test
6638,1,1636,test
37669,7,2650,test
34824,6,4806,test
35045,7,26,test
141020,29,4767,test
84621,18,198,test
47064,9,4392,test
52693,11,6,test
163006,34,1726,test
147089,31,819,test
56267,11,3580,test
57461,11,4774,test
19412,3,4406,test
44904,9,2232,test
116742,24,2294,test
61712,12,4023,test
160382,33,4110,test
34707,6,4689,test
85408,18,985,test
141882,30,613,test
113319,23,3880,test
5239,1,237,test
153921,32,2650,test
121963,25,2514,test
29384,5,4367,test
36364,7,1345,test
12560,2,2554,test
71212,14,3502,test
29636,5,4619,test
109433,22,5001,test
163839,34,2559,test
114363,23,4924,test
150728,31,4458,test
146350,31,80,test
92876,19,3449,test
81032,16,3311,test
61174,12,3485,test
142612,30,1343,test
75685,15,2964,test
79774,16,2053,test
126367,27,117,test
88942,18,4519,test
81872,16,4151,test
74647,15,1926,test
53563,11,876,test
104945,22,513,test
78454,16,733,test
104100,21,4669,test
41349,8,1321,test
160831,33,4559,test
66386,13,3684,test
52798,11,111,test
69921,14,2211,test
134759,28,3508,test
47554,9,4882,test
43524,9,852,test
111409,23,1970,test
146233,30,4964,test
154255,32,2984,test
134921,28,3670,test
135624,28,4373,test
81040,16,3319,test
97238,20,2811,test
81439,16,3718,test
105719,22,1287,test
75644,15,2923,test
56734,11,4047,test
30235,6,217,test
119753,25,304,test
19979,3,4973,test
36901,7,1882,test
3136,0,3136,test
105496,22,1064,test
138530,29,2277,test
28139,5,3122,test
114476,24,28,test
74397,15,1676,test
144149,30,2880,test
136350,29,97,test
65415,13,2713,test
133265,28,2014,test
93497,19,4070,test
105046,22,614,test
127269,27,1019,test
64665,13,1963,test
31299,6,1281,test
33095,6,3077,test
34697,6,4679,test
49837,10,2152,test
97223,20,2796,test
40096,8,68,test
156931,33,659,test
8012,1,3010,test
21313,4,1307,test
92741,19,3314,test
102535,21,3104,test
19890,3,4884,test
127143,27,893,test
116030,24,1582,test
94000,19,4573,test
153639,32,2368,test
141289,30,20,test
15894,3,888,test
19910,3,4904,test
139044,29,2791,test
31301,6,1283,test
86201,18,1778,test
111686,23,2247,test
32671,6,2653,test
128732,27,2482,test
102532,21,3101,test
62663,12,4974,test
22767,4,2761,test
47065,9,4393,test
85428,18,1005,test
115589,24,1141,test
158864,33,2592,test
83281,17,551,test
21094,4,1088,test
89880,19,453,test
102541,21,3110,test
110685,23,1246,test
28107,5,3090,test
34703,6,4685,test
11550,2,1544,test
43348,9,676,test
36518,7,1499,test
52002,10,4317,test
54809,11,2122,test
14314,2,4308,test
92746,19,3319,test
14171,2,4165,test
132605,28,1354,test
151561,32,290,test
121803,25,2354,test
19911,3,4905,test
156958,33,686,test
7315,1,2313,test
58261,12,572,test
47549,9,4877,test
137690,29,1437,test
35342,7,323,test
72147,14,4437,test
136282,29,29,test
57739,12,50,test
35691,7,672,test
130416,27,4166,test
108515,22,4083,test
47070,9,4398,test
43080,9,408,test
43086,9,414,test
116557,24,2109,test
159458,33,3186,test
103685,21,4254,test
146598,31,328,test
163013,34,1733,test
54669,11,1982,test
105232,22,800,test
149264,31,2994,test
126368,27,118,test
101161,21,1730,test
81034,16,3313,test
151977,32,706,test
85165,18,742,test
137679,29,1426,test
28598,5,3581,test
37402,7,2383,test
27383,5,2366,test
38892,7,3873,test
31302,6,1284,test
43683,9,1011,test
108013,22,3581,test
44938,9,2266,test
150718,31,4448,test
157893,33,1621,test
121608,25,2159,test
544,0,544,test
121517,25,2068,test
122373,25,2924,test
87577,18,3154,test
144192,30,2923,test
11539,2,1533,test
103682,21,4251,test
144199,30,2930,test
1017,0,1017,test
152389,32,1118,test
40816,8,788,test
92415,19,2988,test
159121,33,2849,test
134756,28,3505,test
112172,23,2733,test
56602,11,3915,test
57836,12,147,test
70521,14,2811,test
54668,11,1981,test
48537,10,852,test
23091,4,3085,test
98380,20,3953,test
31185,6,1167,test
30498,6,480,test
9730,1,4728,test
102969,21,3538,test
75635,15,2914,test
82807,17,77,test
108776,22,4344,test
37648,7,2629,test
95524,20,1097,test
156963,33,691,test
14318,2,4312,test
88376,18,3953,test
56991,11,4304,test
58107,12,418,test
138509,29,2256,test
138536,29,2283,test
44913,9,2241,test
11649,2,1643,test
159956,33,3684,test
96083,20,1656,test
113109,23,3670,test
58312,12,623,test
90104,19,677,test
110731,23,1292,test
9882,1,4880,test
134442,28,3191,test
119740,25,291,test
27378,5,2361,test
56233,11,3546,test
133282,28,2031,test
104248,21,4817,test
42356,8,2328,test
99343,20,4916,test
140087,29,3834,test
143291,30,2022,test
927,0,927,test
160842,33,4570,test
57681,11,4994,test
102979,21,3548,test
26040,5,1023,test
118409,24,3961,test
128728,27,2478,test
12601,2,2595,test
134440,28,3189,test
64446,13,1744,test
95564,20,1137,test
15440,3,434,test
13139,2,3133,test
136784,29,531,test
40305,8,277,test
64213,13,1511,test
124327,25,4878,test
26037,5,1020,test
154321,32,3050,test
99986,21,555,test
60585,12,2896,test
76195,15,3474,test
27797,5,2780,test
44939,9,2267,test
36070,7,1051,test
116895,24,2447,test
162737,34,1457,test
136310,29,57,test
20962,4,956,test
52775,11,88,test
73613,15,892,test
111411,23,1972,test
69660,14,1950,test
70111,14,2401,test
74395,15,1674,test
143765,30,2496,test
105694,22,1262,test
83253,17,523,test
115388,24,940,test
13945,2,3939,test
105863,22,1431,test
89665,19,238,test
2896,0,2896,test
87826,18,3403,test
17425,3,2419,test
31322,6,1304,test
2654,0,2654,test
55796,11,3109,test
34718,6,4700,test
158774,33,2502,test
124453,26,0,test
93999,19,4572,test
83046,17,316,test
144193,30,2924,test
90481,19,1054,test
16064,3,1058,test
75250,15,2529,test
2368,0,2368,test
71649,14,3939,test
136283,29,30,test
95530,20,1103,test
56160,11,3473,test
1415,0,1415,test
133880,28,2629,test
46669,9,3997,test
78364,16,643,test
100018,21,587,test
142553,30,1284,test
148180,31,1910,test
93251,19,3824,test
118748,24,4300,test
26480,5,1463,test
73943,15,1222,test
70112,14,2402,test
36001,7,982,test
496,0,496,test
29541,5,4524,test
135514,28,4263,test
68282,14,572,test
158513,33,2241,test
160602,33,4330,test
20277,4,271,test
76156,15,3435,test
8545,1,3543,test
147049,31,779,test
158585,33,2313,test
149425,31,3155,test
69378,14,1668,test
87831,18,3408,test
126880,27,630,test
141002,29,4749,test
142551,30,1282,test
26307,5,1290,test
97829,20,3402,test
33432,6,3414,test
77367,15,4646,test
137110,29,857,test
50898,10,3213,test
70506,14,2796,test
63569,13,867,test
98758,20,4331,test
106559,22,2127,test
29379,5,4362,test
159797,33,3525,test
97891,20,3464,test
86601,18,2178,test
26454,5,1437,test
58329,12,640,test
126557,27,307,test
76398,15,3677,test
18619,3,3613,test
119746,25,297,test
71827,14,4117,test
96686,20,2259,test
9360,1,4358,test
61953,12,4264,test
79073,16,1352,test
73760,15,1039,test
97406,20,2979,test
86516,18,2093,test
96070,20,1643,test
126553,27,303,test
52386,10,4701,test
54964,11,2277,test
100024,21,593,test
96886,20,2459,test
105231,22,799,test
53000,11,313,test
119741,25,292,test
105504,22,1072,test
58321,12,632,test
102878,21,3447,test
109498,23,59,test
148186,31,1916,test
159807,33,3535,test
62078,12,4389,test
131391,28,140,test
129457,27,3207,test
88757,18,4334,test
75128,15,2407,test
40052,8,24,test
667,0,667,test
55861,11,3174,test
133037,28,1786,test
7313,1,2311,test
12609,2,2603,test
78830,16,1109,test
88188,18,3765,test
145267,30,3998,test
25208,5,191,test
9734,1,4732,test
38311,7,3292,test
61181,12,3492,test
124324,25,4875,test
36650,7,1631,test
64492,13,1790,test
78450,16,729,test
58325,12,636,test
35031,7,12,test
159758,33,3486,test
102970,21,3539,test
49856,10,2171,test
81178,16,3457,test
11072,2,1066,test
106209,22,1777,test
66779,13,4077,test
153124,32,1853,test
97155,20,2728,test
64663,13,1961,test
121869,25,2420,test
60281,12,2592,test
47601,9,4929,test
90298,19,871,test
113111,23,3672,test
34054,6,4036,test
51562,10,3877,test
150820,31,4550,test
155005,32,3734,test
71178,14,3468,test
34721,6,4703,test
27798,5,2781,test
57868,12,179,test
108701,22,4269,test
10420,2,414,test
60841,12,3152,test
119754,25,305,test
85770,18,1347,test
28797,5,3780,test
80570,16,2849,test
46664,9,3992,test
75136,15,2415,test
73207,15,486,test
42360,8,2332,test
140883,29,4630,test
93248,19,3821,test
29386,5,4369,test
41499,8,1471,test
76993,15,4272,test
92136,19,2709,test
29642,5,4625,test
17139,3,2133,test
10020,2,14,test
26313,5,1296,test
58095,12,406,test
8247,1,3245,test
81106,16,3385,test
75251,15,2530,test
71659,14,3949,test
45692,9,3020,test
143495,30,2226,test
24933,4,4927,test
44682,9,2010,test
27375,5,2358,test
132811,28,1560,test
81818,16,4097,test
146145,30,4876,test
30123,6,105,test
137680,29,1427,test
117394,24,2946,test
21368,4,1362,test
25282,5,265,test
93817,19,4390,test
109516,23,77,test
146387,31,117,test
45902,9,3230,test
14169,2,4163,test
71655,14,3945,test
127153,27,903,test
124402,25,4953,test
42359,8,2331,test
49038,10,1353,test
65144,13,2442,test
112302,23,2863,test
38309,7,3290,test
27380,5,2363,test
156956,33,684,test
85416,18,993,test
140170,29,3917,test
157801,33,1529,test
46159,9,3487,test
131713,28,462,test
136359,29,106,test
28720,5,3703,test
136286,29,33,test
60581,12,2892,test
19916,3,4910,test
14970,2,4964,test
44677,9,2005,test
29030,5,4013,test
42877,9,205,test
12545,2,2539,test
48898,10,1213,test
147113,31,843,test
160321,33,4049,test
68793,14,1083,test
50892,10,3207,test
57173,11,4486,test
51967,10,4282,test
144519,30,3250,test
137685,29,1432,test
130397,27,4147,test
56228,11,3541,test
81875,16,4154,test
137718,29,1465,test
40307,8,279,test
5245,1,243,test
121964,25,2515,test
18172,3,3166,test
66518,13,3816,test
98064,20,3637,test
13509,2,3503,test
112308,23,2869,test
87816,18,3393,test
130202,27,3952,test
44530,9,1858,test
46495,9,3823,test
81327,16,3606,test
19792,3,4786,test
88683,18,4260,test
130938,27,4688,test
50570,10,2885,test
163287,34,2007,test
71806,14,4096,test
147199,31,929,test
126483,27,233,test
79086,16,1365,test
81979,16,4258,test
14141,2,4135,test
159546,33,3274,test
42285,8,2257,test
115254,24,806,test
81068,16,3347,test
122236,25,2787,test
78920,16,1199,test
10418,2,412,test
61954,12,4265,test
9726,1,4724,test
94938,20,511,test
49441,10,1756,test
25478,5,461,test
81443,16,3722,test
118010,24,3562,test
60296,12,2607,test
31310,6,1292,test
118907,24,4459,test
155674,32,4403,test
62081,12,4392,test
31840,6,1822,test
12643,2,2637,test
7593,1,2591,test
154801,32,3530,test
121923,25,2474,test
39413,7,4394,test
84166,17,1436,test
87996,18,3573,test
61170,12,3481,test
13938,2,3932,test
106629,22,2197,test
137742,29,1489,test
3613,0,3613,test
137272,29,1019,test
51211,10,3526,test
42236,8,2208,test
29378,5,4361,test
116951,24,2503,test
3266,0,3266,test
36340,7,1321,test
5076,1,74,test
3859,0,3859,test
28138,5,3121,test
127063,27,813,test
62200,12,4511,test
19625,3,4619,test
98678,20,4251,test
108992,22,4560,test
105039,22,607,test
84384,17,1654,test
148353,31,2083,test
42363,8,2335,test
124404,25,4955,test
81685,16,3964,test
35042,7,23,test
20995,4,989,test
5070,1,68,test
69952,14,2242,test
149191,31,2921,test
136655,29,402,test
78831,16,1110,test
26438,5,1421,test
102982,21,3551,test
135445,28,4194,test
12483,2,2477,test
87993,18,3570,test
87819,18,3396,test
102538,21,3107,test
76988,15,4267,test
83289,17,559,test
102536,21,3105,test
158398,33,2126,test
41563,8,1535,test
30377,6,359,test
157495,33,1223,test
110022,23,583,test
91396,19,1969,test
116888,24,2440,test
17253,3,2247,test
15146,3,140,test
77440,15,4719,test
76584,15,3863,test
77437,15,4716,test
58607,12,918,test
32852,6,2834,test
107396,22,2964,test
11069,2,1063,test
137608,29,1355,test
142546,30,1277,test
150219,31,3949,test
19799,3,4793,test
149265,31,2995,test
196,0,196,test
77848,16,127,test
133151,28,1900,test
138423,29,2170,test
13220,2,3214,test
31163,6,1145,test
44906,9,2234,test
141606,30,337,test
9667,1,4665,test
158823,33,2551,test
60582,12,2893,test
163188,34,1908,test
58979,12,1290,test
143706,30,2437,test
113199,23,3760,test
79080,16,1359,test
126389,27,139,test
116743,24,2295,test
85769,18,1346,test
106557,22,2125,test
73811,15,1090,test
132168,28,917,test
130305,27,4055,test
31323,6,1305,test
71082,14,3372,test
76779,15,4058,test
148700,31,2430,test
4792,0,4792,test
97972,20,3545,test
160013,33,3741,test
50571,10,2886,test
111748,23,2309,test
119918,25,469,test
89011,18,4588,test
53163,11,476,test
124760,26,307,test
55649,11,2962,test
73755,15,1034,test
125759,26,1306,test
95561,20,1134,test
113676,23,4237,test
56139,11,3452,test
148191,31,1921,test
81866,16,4145,test
110287,23,848,test
81684,16,3963,test
115593,24,1145,test
17333,3,2327,test
163834,34,2554,test
20964,4,958,test
124512,26,59,test
88543,18,4120,test
134354,28,3103,test
20338,4,332,test
28142,5,3125,test
131810,28,559,test
42482,8,2454,test
102882,21,3451,test
116896,24,2448,test
50055,10,2370,test
31653,6,1635,test
51029,10,3344,test
42378,8,2350,test
144894,30,3625,test
59781,12,2092,test
60584,12,2895,test
82941,17,211,test
148670,31,2400,test
149515,31,3245,test
121927,25,2478,test
121898,25,2449,test
160604,33,4332,test
144196,30,2927,test
62854,13,152,test
17143,3,2137,test
99456,21,25,test
109484,23,45,test
12647,2,2641,test
728,0,728,test
40254,8,226,test
13808,2,3802,test
81442,16,3721,test
66356,13,3654,test
35033,7,14,test
117941,24,3493,test
10900,2,894,test
38843,7,3824,test
105878,22,1446,test
153936,32,2665,test
82821,17,91,test
122278,25,2829,test
164130,34,2850,test
56344,11,3657,test
148979,31,2709,test
83729,17,999,test
19967,3,4961,test
81089,16,3368,test
74790,15,2069,test
65411,13,2709,test
18499,3,3493,test
71086,14,3376,test
50381,10,2696,test
74796,15,2075,test
163969,34,2689,test
33476,6,3458,test
128325,27,2075,test
149269,31,2999,test
95705,20,1278,test
113512,23,4073,test
79069,16,1348,test
1508,0,1508,test
670,0,670,test
106277,22,1845,test
162372,34,1092,test
42102,8,2074,test
132473,28,1222,test
34527,6,4509,test
126457,27,207,test
65244,13,2542,test
109486,23,47,test
23579,4,3573,test
9831,1,4829,test
71828,14,4118,test
163286,34,2006,test
28148,5,3131,test
69383,14,1673,test
133682,28,2431,test
113513,23,4074,test
2124,0,2124,test
111203,23,1764,test
45708,9,3036,test
149539,31,3269,test
108516,22,4084,test
52820,11,133,test
133213,28,1962,test
34536,6,4518,test
12003,2,1997,test
43782,9,1110,test
55523,11,2836,test
81037,16,3316,test
137159,29,906,test
134853,28,3602,test
135441,28,4190,test
140884,29,4631,test
94783,20,356,test
155117,32,3846,test
48626,10,941,test
121921,25,2472,test
60586,12,2897,test
111389,23,1950,test
54460,11,1773,test
12952,2,2946,test
144141,30,2872,test
71985,14,4275,test
112179,23,2740,test
112330,23,2891,test
162121,34,841,test
96912,20,2485,test
10894,2,888,test
162979,34,1699,test
80524,16,2803,test
157377,33,1105,test
97835,20,3408,test
61949,12,4260,test
144190,30,2921,test
12649,2,2643,test
88759,18,4336,test
10013,2,7,test
134917,28,3666,test
114532,24,84,test
128471,27,2221,test
132171,28,920,test
52393,10,4708,test
80940,16,3219,test
113757,23,4318,test
114112,23,4673,test
146239,30,4970,test
31077,6,1059,test
162400,34,1120,test
12602,2,2596,test
115473,24,1025,test
135332,28,4081,test
8308,1,3306,test
133039,28,1788,test
162155,34,875,test
60295,12,2606,test
97376,20,2949,test
144137,30,2868,test
72311,14,4601,test
104157,21,4726,test
21369,4,1363,test
141001,29,4748,test
883,0,883,test
127067,27,817,test
14098,2,4092,test
134589,28,3338,test
6348,1,1346,test
161595,34,315,test
69099,14,1389,test
133274,28,2023,test
81160,16,3439,test
97767,20,3340,test
47060,9,4388,test
51060,10,3375,test
119555,25,106,test
90035,19,608,test
105240,22,808,test
140468,29,4215,test
29853,5,4836,test
94009,19,4582,test
123878,25,4429,test
105306,22,874,test
162044,34,764,test
152435,32,1164,test
103344,21,3913,test
46491,9,3819,test
107758,22,3326,test
76783,15,4062,test
80468,16,2747,test
133264,28,2013,test
101838,21,2407,test
150721,31,4451,test
164540,34,3260,test
7612,1,2610,test
99182,20,4755,test
99057,20,4630,test
71486,14,3776,test
69047,14,1337,test
103510,21,4079,test
47068,9,4396,test
59158,12,1469,test
43810,9,1138,test
126220,26,1767,test
146506,31,236,test
69830,14,2120,test
62829,13,127,test
58080,12,391,test
26648,5,1631,test
116952,24,2504,test
163781,34,2501,test
158397,33,2125,test
56446,11,3759,test
92448,19,3021,test
42441,8,2413,test
154172,32,2901,test
145522,30,4253,test
50053,10,2368,test
158786,33,2514,test
9883,1,4881,test
19647,3,4641,test
29722,5,4705,test
121813,25,2364,test
20587,4,581,test
62664,12,4975,test
119912,25,463,test
5784,1,782,test
148546,31,2276,test
162358,34,1078,test
158778,33,2506,test
162396,34,1116,test
81819,16,4098,test
12210,2,2204,test
84970,18,547,test
5075,1,73,test
100019,21,588,test
71825,14,4115,test
68688,14,978,test
58091,12,402,test
134760,28,3509,test
16208,3,1202,test
120425,25,976,test
78457,16,736,test
119881,25,432,test
9886,1,4884,test
75191,15,2470,test
84968,18,545,test
26306,5,1289,test
108999,22,4567,test
74786,15,2065,test
33162,6,3144,test
18996,3,3990,test
164697,34,3417,test
66416,13,3714,test
26941,5,1924,test
41564,8,1536,test
104916,22,484,test
48523,10,838,test
75347,15,2626,test
162022,34,742,test
137290,29,1037,test
80707,16,2986,test
126449,27,199,test
114477,24,29,test
26788,5,1771,test
59081,12,1392,test
36365,7,1346,test
150723,31,4453,test
14140,2,4134,test
29822,5,4805,test
118751,24,4303,test
43476,9,804,test
135435,28,4184,test
27864,5,2847,test
1511,0,1511,test
102968,21,3537,test
36003,7,984,test
11553,2,1547,test
105186,22,754,test
144188,30,2919,test
49120,10,1435,test
50569,10,2884,test
128456,27,2206,test
65684,13,2982,test
48634,10,949,test
60288,12,2599,test
100818,21,1387,test
112227,23,2788,test
145444,30,4175,test
12166,2,2160,test
12516,2,2510,test
163976,34,2696,test
103690,21,4259,test
53700,11,1013,test
58049,12,360,test
32573,6,2555,test
40103,8,75,test
104257,21,4826,test
130066,27,3816,test
7983,1,2981,test
128165,27,1915,test
136789,29,536,test
119875,25,426,test
137140,29,887,test
46492,9,3820,test
22764,4,2758,test
43095,9,423,test
28111,5,3094,test
48379,10,694,test
127148,27,898,test
153926,32,2655,test
92332,19,2905,test
79148,16,1427,test
12562,2,2556,test
92410,19,2983,test
127134,27,884,test
8017,1,3015,test
54071,11,1384,test
117085,24,2637,test
146885,31,615,test
136349,29,96,test
101083,21,1652,test
69488,14,1778,test
5074,1,72,test
28153,5,3136,test
45218,9,2546,test
93266,19,3839,test
133396,28,2145,test
76763,15,4042,test
131853,28,602,test
25336,5,319,test
38910,7,3891,test
89879,19,452,test
104517,22,85,test
49118,10,1433,test
47553,9,4881,test
95528,20,1101,test
109828,23,389,test
76791,15,4070,test
57862,12,173,test
110632,23,1193,test
14320,2,4314,test
22020,4,2014,test
75249,15,2528,test
